index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID,Elapsed,tdif,adfdif
355759,2017-05-03 08:07:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 3120175179865,1 days 02:55:00.000000000,0 days 11:10:00.000000000,0.192371324
356364,2017-05-03 18:12:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 3120175179865,1 days 13:00:00.000000000,0 days 10:05:00.000000000,0.199770157
357074,2017-05-04 06:02:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 3120175179865,2 days 00:50:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
391125,2017-05-07 21:32:00,0.0,Alistair,10.81004,0,Fermentor 3220175752262,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
391625,2017-05-08 05:52:00,0.111936688,Alistair,10.81004,9.6,Fermentor 3220175752262,0 days 08:20:00.000000000,0 days 08:20:00.000000000,0.111936688
392150,2017-05-08 14:37:00,0.25069657,Alistair,10.81004,8.1,Fermentor 3220175752262,0 days 17:05:00.000000000,0 days 08:45:00.000000000,0.138759882
392360,2017-05-08 18:07:00,0.333952546,Alistair,10.81004,7.2,Fermentor 3220175752262,0 days 20:35:00.000000000,0 days 03:30:00.000000000,0.08325597600000001
392995,2017-05-09 04:42:00,0.592970967,Alistair,10.81004,4.4,Fermentor 3220175752262,1 days 07:10:00.000000000,0 days 10:35:00.000000000,0.25901842099999994
393845,2017-05-09 18:52:00,0.7687335,Alistair,10.81004,2.5,Fermentor 3220175752262,1 days 21:20:00.000000000,0 days 14:10:00.000000000,0.175762533
404356,2017-04-27 02:02:00,0.0,Kerberos,14.6819,0,Fermentor 33201742668461,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
404626,2017-04-27 06:32:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201742668461,0 days 04:30:00.000000000,0 days 04:30:00.000000000,0.0328227431
404951,2017-04-27 11:57:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201742668461,0 days 09:55:00.000000000,0 days 05:25:00.000000000,0.10216660790000001
405361,2017-04-27 18:47:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 33201742668461,0 days 16:45:00.000000000,0 days 06:50:00.000000000,0.074922149
406091,2017-04-28 06:57:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201742668461,1 days 04:55:00.000000000,0 days 12:10:00.000000000,0.20433320000000002
406816,2017-04-28 19:02:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201742668461,1 days 17:00:00.000000000,0 days 12:05:00.000000000,0.18389995000000003
407616,2017-04-29 08:22:00,0.65944463,Kerberos,14.6819,5,Fermentor 33201742668461,2 days 06:20:00.000000000,0 days 13:20:00.000000000,0.06129997999999992
425956,2017-05-12 02:02:00,0.0,Kerberos,14.6819,0,Fermentor 33201751168462,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
426226,2017-05-12 06:32:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201751168462,0 days 04:30:00.000000000,0 days 04:30:00.000000000,0.0328227431
426556,2017-05-12 12:02:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201751168462,0 days 10:00:00.000000000,0 days 05:30:00.000000000,0.10216660790000001
426961,2017-05-12 18:47:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 33201751168462,0 days 16:45:00.000000000,0 days 06:45:00.000000000,0.074922149
427691,2017-05-13 06:57:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201751168462,1 days 04:55:00.000000000,0 days 12:10:00.000000000,0.20433320000000002
428416,2017-05-13 19:02:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201751168462,1 days 17:00:00.000000000,0 days 12:05:00.000000000,0.18389995000000003
429216,2017-05-14 08:22:00,0.65944463,Kerberos,14.6819,5,Fermentor 33201751168462,2 days 06:20:00.000000000,0 days 13:20:00.000000000,0.06129997999999992
446831,2017-05-06 13:56:00,0.0,Realtime Hops,0,0,Fermentor 3420175624960,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
447417,2017-05-06 23:42:00,0.059941683,Realtime Hops,13.5098,12.7,Fermentor 3420175624960,0 days 09:46:00.000000000,0 days 09:46:00.000000000,0.059941683
448122,2017-05-07 11:27:00,0.244992539,Realtime Hops,13.5098,10.2,Fermentor 3420175624960,0 days 21:31:00.000000000,0 days 11:45:00.000000000,0.185050856
448497,2017-05-07 17:42:00,0.363425046,Realtime Hops,13.5098,8.6,Fermentor 3420175624960,1 days 03:46:00.000000000,0 days 06:15:00.000000000,0.11843250699999996
449337,2017-05-08 07:42:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 3420175624960,1 days 17:46:00.000000000,0 days 14:00:00.000000000,0.25166919800000004
449957,2017-05-08 18:02:00,0.726124763,Realtime Hops,13.5098,3.7,Fermentor 3420175624960,2 days 04:06:00.000000000,0 days 10:20:00.000000000,0.11103051899999994
473798,2017-05-05 07:22:00,0.0,Red Wonder,0,0,Fermentor 352017551261,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
476013,2017-05-06 20:17:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 3520175549261,1 days 12:55:00.000000000,1 days 12:55:00.000000000,0.409012228
476923,2017-05-07 11:27:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 3520175549261,2 days 04:05:00.000000000,0 days 15:10:00.000000000,0.25977483400000007
477293,2017-05-07 17:37:00,0.746719539,Red Wonder,15.39795,3.9,Fermentor 3520175549261,2 days 10:15:00.000000000,0 days 06:10:00.000000000,0.07793247699999994
489617,2017-04-26 07:00:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201742557961,-10 days +23:38:00.000000000,-12 days +13:23:00.000000000,-0.664957809
490044,2017-04-26 14:07:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 36201742557961,-9 days +06:45:00.000000000,0 days 07:07:00.000000000,0.06664630999999999
490289,2017-04-26 18:12:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 36201742557961,-9 days +10:50:00.000000000,0 days 04:05:00.000000000,0.066646293
491029,2017-04-27 06:32:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 36201742557961,-9 days +23:10:00.000000000,0 days 12:20:00.000000000,0.229559601
491759,2017-04-27 18:42:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 36201742557961,-8 days +11:20:00.000000000,0 days 12:10:00.000000000,0.21474926600000005
509279,2017-05-09 22:42:00,0.0,Grey Horse,17.06881,0,Fermentor 3620175956462,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
509954,2017-05-10 09:57:00,0.156355947,Grey Horse,17.06881,14.4,Fermentor 3620175956462,0 days 11:15:00.000000000,0 days 11:15:00.000000000,0.156355947
510744,2017-05-10 23:07:00,0.0,Realtime Hops,13.50412,0,Fermentor 36201751057962,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
511164,2017-05-11 06:07:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201751057962,0 days 07:00:00.000000000,0 days 07:00:00.000000000,0.08176173
511644,2017-05-11 14:07:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 36201751057962,0 days 15:00:00.000000000,0 days 08:00:00.000000000,0.06664630999999999
511889,2017-05-11 18:12:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 36201751057962,0 days 19:05:00.000000000,0 days 04:05:00.000000000,0.066646293
512629,2017-05-12 06:32:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 36201751057962,1 days 07:25:00.000000000,0 days 12:20:00.000000000,0.229559601
513364,2017-05-12 18:47:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 36201751057962,1 days 19:40:00.000000000,0 days 12:15:00.000000000,0.21474926600000005
519750,2017-05-17 05:12:00,0.0,Realtime Hops,13.51553,0,Fermentor 31201751679861,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
520370,2017-05-17 15:32:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 31201751679861,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
520520,2017-05-17 18:02:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 31201751679861,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
520700,2017-05-17 21:02:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 31201751679861,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.044393405
521365,2017-05-18 08:07:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 31201751679861,1 days 02:55:00.000000000,0 days 11:05:00.000000000,0.192371324
521974,2017-05-18 18:16:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 31201751679861,1 days 13:04:00.000000000,0 days 10:09:00.000000000,0.199770157
522684,2017-05-19 06:06:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 31201751679861,2 days 00:54:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
538294,2017-05-30 02:16:00,0.0,Realtime Hops,13.50309,0,Fermentor 31201752969360,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
538510,2017-05-30 05:52:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 31201752969360,0 days 03:36:00.000000000,0 days 03:36:00.000000000,0.04466313
