,index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID
460,1796604,2018-05-18 21:22:00,0.0328228064,Kerberos,14.681901,14.2,Fermentor 33201851835469
461,1796929,2018-05-19 02:47:00,0.134989411,Kerberos,14.681901,12.7,Fermentor 33201851835469
462,1797339,2018-05-19 09:37:00,0.209911555,Kerberos,14.681901,11.6,Fermentor 33201851835469
463,1798069,2018-05-19 21:47:00,0.414244771,Kerberos,14.681901,8.6,Fermentor 33201851835469
464,1798794,2018-05-20 09:52:00,0.59814465,Kerberos,14.681901,5.9,Fermentor 33201851835469
465,1799594,2018-05-20 23:12:00,0.65944463,Kerberos,14.681901,5,Fermentor 33201851835469
466,1838810,2018-05-28 04:47:00,0,Realtime Hops,0,0,Fermentor 34201852778366
467,1839395,2018-05-28 14:32:00,0.0599420145,Realtime Hops,13.5098047,12.7,Fermentor 34201852778366
468,1840105,2018-05-29 02:22:00,0.244992808,Realtime Hops,13.5098047,10.2,Fermentor 34201852778366
469,1840475,2018-05-29 08:32:00,0.363425255,Realtime Hops,13.5098047,8.6,Fermentor 34201852778366
470,1841315,2018-05-29 22:32:00,0.615094364,Realtime Hops,13.5098047,5.2,Fermentor 34201852778366
471,1865776,2018-05-26 22:12:00,0,Red Wonder,0,0,Fermentor 35201852654668
472,1867991,2018-05-28 11:07:00,0.4090121,Red Wonder,15.3979473,9.1,Fermentor 35201852654668
473,1868901,2018-05-29 02:17:00,0.668787,Red Wonder,15.3979473,5.1,Fermentor 35201852654668
474,1869271,2018-05-29 08:27:00,0.7467195,Red Wonder,15.3979473,3.9,Fermentor 35201852654668
475,1881122,2018-05-17 13:57:00,0.7408199,Realtime Hops,13.5041208,3.5,Fermentor 36201851724971
476,1881537,2018-05-17 20:52:00,0.0817618,Realtime Hops,13.5041208,12.4,Fermentor 36201851724971
477,1882022,2018-05-18 04:57:00,0.1484081,Realtime Hops,13.5041208,11.5,Fermentor 36201851724971
478,1882267,2018-05-18 09:02:00,0.2150544,Realtime Hops,13.5041208,10.6,Fermentor 36201851724971
479,1883007,2018-05-18 21:22:00,0.444613963,Realtime Hops,13.5041208,7.5,Fermentor 36201851724971
480,1883742,2018-05-19 09:37:00,0.65936327,Realtime Hops,13.5041208,4.6,Fermentor 36201851724971
481,1884472,2018-05-19 21:47:00,0.7408199,Realtime Hops,13.5041208,3.5,Fermentor 36201851724971
482,1909803,2017-10-29 11:57:00,0,Adele,11.50759,0,Fermentor 312017102917763
483,1910263,2017-10-29 19:37:00,0.09624871,Adele,11.50759,10.4,Fermentor 312017102917763
484,1911083,2017-10-30 09:17:00,0.3134966,Adele,11.50759,7.9,Fermentor 312017102917763
485,1911668,2017-10-30 19:02:00,0.539434433,Adele,11.50759,5.3,Fermentor 312017102917763
486,1912578,2017-10-31 10:12:00,0.7045428,Adele,11.50759,3.4,Fermentor 312017102917763
487,1929667,2017-10-23 07:00:00,0.23000209,Realtime Hops,13.50653,10.4,Fermentor 322017102163068
488,1929999,2017-10-23 12:32:00,0.58538574,Realtime Hops,13.50653,5.6,Fermentor 322017102163068
489,1930444,2017-10-23 19:57:00,0.674231648,Realtime Hops,13.50653,4.4,Fermentor 322017102163068
490,1942314,2017-11-01 01:47:00,0,Kerberos,14.73,0,Fermentor 322017103167566
491,1942659,2017-11-01 07:32:00,0.05642511,Kerberos,14.73121,13.9,Fermentor 322017103167566
492,1942824,2017-11-01 10:17:00,0.08357832,Kerberos,14.73121,13.5,Fermentor 322017103167566
493,1943344,2017-11-01 18:57:00,0.198979557,Kerberos,14.73121,11.8,Fermentor 322017103167566
494,1944204,2017-11-02 09:17:00,0.416205436,Kerberos,14.73121,8.6,Fermentor 322017103167566
495,1944779,2017-11-02 18:52:00,0.5519716,Kerberos,14.73121,6.6,Fermentor 322017103167566
496,1945554,2017-11-03 07:47:00,0.6198547,Kerberos,14.73121,5.6,Fermentor 322017103167566
497,1962675,2017-10-26 05:07:00,0,Alistair,10.75474,0,Fermentor 332017102579565
498,1962825,2017-10-26 07:37:00,0.03298454,Alistair,10.75474,10.4,Fermentor 332017102579565
499,1963195,2017-10-26 13:47:00,0.0980721042,Alistair,10.75474,9.7,Fermentor 332017102579565
500,1963315,2017-10-26 15:47:00,0.135264978,Alistair,10.75474,9.3,Fermentor 332017102579565
501,1963540,2017-10-26 19:32:00,0.2096508,Alistair,10.75474,8.5,Fermentor 332017102579565
502,1964380,2017-10-27 09:32:00,0.5815798,Alistair,10.75474,4.5,Fermentor 332017102579565
503,1964905,2017-10-27 18:17:00,0.693158567,Alistair,10.75474,3.3,Fermentor 332017102579565
504,1986400,2017-11-11 16:32:00,0,Kerberos,14.6819,0,Fermentor 332017111130663
505,1986670,2017-11-11 21:02:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 332017111130663
506,1987000,2017-11-12 02:32:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 332017111130663
507,1999151,2017-10-31 13:02:00,0,Grey Horse,16.94484,0,Fermentor 342017103121668
508,1999561,2017-10-31 19:52:00,0.114774734,Grey Horse,16.94484,15,Fermentor 342017103121668
509,2000321,2017-11-01 08:32:00,0.3331303,Grey Horse,16.94484,11.3,Fermentor 342017103121668
510,2000941,2017-11-01 18:52:00,0.5219783,Grey Horse,16.94484,8.1,Fermentor 342017103121668
511,2017257,2017-10-24 02:47:00,0,Grey Horse,17.03,0,Fermentor 35201710528265
512,2017682,2017-10-24 09:52:00,0.118163228,Grey Horse,17.00995,15,Fermentor 35201710528265
513,2018282,2017-10-24 19:52:00,0.271014959,Grey Horse,17.00995,12.4,Fermentor 35201710528265
514,2019137,2017-10-25 10:07:00,0.529687047,Grey Horse,17.00995,8,Fermentor 35201710528265
515,2050848,2017-10-27 10:37:00,0,Red Wonder,15.39784,0,Fermentor 362017101114765
516,2051313,2017-10-27 18:22:00,0.1427369,Red Wonder,15.39784,13.2,Fermentor 362017101114765
517,2052063,2017-10-28 06:52:00,0.3440638,Red Wonder,15.39784,10.1,Fermentor 362017101114765
518,2052758,2017-10-28 18:27:00,0.5453908,Red Wonder,15.39784,7,Fermentor 362017101114765
519,2053538,2017-10-29 07:27:00,0.467457771,Red Wonder,15.39784,8.2,Fermentor 362017101114765
520,2054258,2017-10-29 19:27:00,0.7856842,Red Wonder,15.39784,3.3,Fermentor 362017101114765
521,2071193,2017-11-10 13:42:00,0,Realtime Hops,13.50412,0,Fermentor 362017101114765
522,2071608,2017-11-10 20:37:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 362017101114765
523,2072093,2017-11-11 04:42:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 362017101114765
524,2072338,2017-11-11 08:47:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 362017101114765
525,2073078,2017-11-11 21:07:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 362017101114765
526,2080198,2017-11-16 19:46:00,0,Realtime Hops,13.5155277,0,Fermentor 312017111642360
527,2131274,2017-11-12 07:00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 332017111130663
528,2131416,2017-11-12 09:22:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 332017111130663
529,2132146,2017-11-12 21:32:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 332017111130663
530,2132866,2017-11-13 09:32:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 332017111130663
531,2133666,2017-11-13 22:52:00,0.65944463,Kerberos,14.6819,5,Fermentor 332017111130663
532,2143016,2017-11-20 10:42:00,0.0328228064,Kerberos,14.681901,14.2,Fermentor 332017111822261
533,2143346,2017-11-20 16:12:00,0.134989411,Kerberos,14.681901,12.7,Fermentor 332017111822261
534,2143756,2017-11-20 23:02:00,0.209911555,Kerberos,14.681901,11.6,Fermentor 332017111822261
535,2144486,2017-11-21 11:12:00,0.414244771,Kerberos,14.681901,8.6,Fermentor 332017111822261
536,2155426,2017-11-29 01:32:00,0.65944463,Kerberos,14.681901,5,Fermentor 332017111822261
537,2185552,2017-11-29 23:37:00,0,Realtime Hops,0,0,Fermentor 342017103121668
538,2185812,2017-11-30 03:57:00,0.0599420145,Realtime Hops,13.5098047,12.7,Fermentor 342017103121668
539,2186517,2017-11-30 15:42:00,0.244992808,Realtime Hops,13.5098047,10.2,Fermentor 342017103121668
540,2186887,2017-11-30 21:52:00,0.363425255,Realtime Hops,13.5098047,8.6,Fermentor 342017103121668
541,2213028,2017-11-29 01:32:00,0,Red Wonder,15.3979473,0,Fermentor 352017112863062
542,2214408,2017-11-30 00:32:00,0.4090121,Red Wonder,15.3979473,9.1,Fermentor 352017112863062
543,2215318,2017-11-30 15:42:00,0.668787,Red Wonder,15.3979473,5.1,Fermentor 352017112863062
544,2215688,2017-11-30 21:52:00,0.7467195,Red Wonder,15.3979473,3.9,Fermentor 352017112863062
545,2217677,2017-11-12 07:00:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 362017101114765
546,2217814,2017-11-12 09:17:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 362017101114765
547,2225139,2017-11-17 11:22:00,0.7408199,Realtime Hops,13.5041208,3.5,Fermentor 362017111712061
548,2225554,2017-11-17 18:17:00,0.0817618,Realtime Hops,13.5041208,12.4,Fermentor 362017111712061
549,2226039,2017-11-18 02:22:00,0.1484081,Realtime Hops,13.5041208,11.5,Fermentor 362017111712061
550,2226284,2017-11-18 06:27:00,0.2150544,Realtime Hops,13.5041208,10.6,Fermentor 362017111712061
551,2227954,2017-11-19 10:17:00,0.0817618,Realtime Hops,13.5041208,12.4,Fermentor 362017111712061
552,2228434,2017-11-19 18:17:00,0.1484081,Realtime Hops,13.5041208,11.5,Fermentor 362017111712061
553,2228679,2017-11-19 22:22:00,0.2150544,Realtime Hops,13.5041208,10.6,Fermentor 362017111712061
554,2229419,2017-11-20 10:42:00,0.444613963,Realtime Hops,13.5041208,7.5,Fermentor 362017111712061
555,2230154,2017-11-20 22:57:00,0.65936327,Realtime Hops,13.5041208,4.6,Fermentor 362017111712061
556,2245444,2017-12-01 13:47:00,0,Realtime Hops,13.5041208,0,Fermentor 36201712120761
557,2245864,2017-12-01 20:47:00,0.0817618,Realtime Hops,13.5041208,12.4,Fermentor 36201712120761
558,2246344,2017-12-02 04:47:00,0.1484081,Realtime Hops,13.5041208,11.5,Fermentor 36201712120761
