,index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID
238,92523,2017-04-28 19:10:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201742668461
239,92603,2017-04-29 08:30:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201742668461
240,94437,2017-05-12 02:10:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201751168462
241,94464,2017-05-12 06:40:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201751168462
242,94497,2017-05-12 12:10:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201751168462
243,94537,2017-05-12 18:50:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201751168462
244,94610,2017-05-13 07:00:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201751168462
245,94683,2017-05-13 19:10:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201751168462
246,94763,2017-05-14 08:30:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201751168462
247,96553,2017-05-26 18:50:00+00:00,0.0,Kennedy,0.0,0.0,Fermentor 33201752642061
248,96629,2017-05-27 07:30:00+00:00,0.176556081,Kennedy,16.516,13.6,Fermentor 33201752642061
249,96695,2017-05-27 18:30:00+00:00,0.382417083,Kennedy,16.516,10.2,Fermentor 33201752642061
250,98710,2017-06-10 18:20:00+00:00,0.0,Red Wonder,15.399170000000002,0.0,Fermentor 33201761040261
251,98714,2017-06-10 19:00:00+00:00,0.07787239,Red Wonder,15.399170000000002,14.2,Fermentor 33201761040261
252,98787,2017-06-11 07:10:00+00:00,0.246712625,Red Wonder,15.399170000000002,11.6,Fermentor 33201761040261
253,98853,2017-06-11 18:10:00+00:00,0.44152832,Red Wonder,15.399170000000002,8.6,Fermentor 33201761040261
254,98973,2017-06-12 14:10:00+00:00,0.7662211659999999,Red Wonder,15.399170000000002,3.6,Fermentor 33201761040261
255,99481,2017-06-16 02:50:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201761571162
256,99508,2017-06-16 07:20:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201761571162
257,99541,2017-06-16 12:50:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201761571162
258,99582,2017-06-16 19:40:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201761571162
259,99655,2017-06-17 07:50:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201761571162
260,99727,2017-06-17 19:50:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201761571162
261,99807,2017-06-18 09:10:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201761571162
262,101598,2017-06-30 19:40:00+00:00,0.0,Kennedy,0.0,0.0,Fermentor 33201763045071
263,101673,2017-07-01 08:10:00+00:00,0.176556081,Kennedy,16.516,13.6,Fermentor 33201763045071
264,101740,2017-07-01 19:20:00+00:00,0.382417083,Kennedy,16.516,10.2,Fermentor 33201763045071
265,103505,2017-07-14 01:30:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201771366361
266,103532,2017-07-14 06:00:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201771366361
267,103565,2017-07-14 11:30:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201771366361
268,103606,2017-07-14 18:20:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201771366361
269,103679,2017-07-15 06:30:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201771366361
270,103751,2017-07-15 18:30:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201771366361
271,103831,2017-07-16 07:50:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201771366361
272,105621,2017-07-28 18:10:00+00:00,0.0,Kennedy,0.0,0.0,Fermentor 33201772839966
273,105697,2017-07-29 06:50:00+00:00,0.176556081,Kennedy,16.516,13.6,Fermentor 33201772839966
274,105764,2017-07-29 18:00:00+00:00,0.382417083,Kennedy,16.516,10.2,Fermentor 33201772839966
275,107678,2017-08-12 01:00:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201781164566
276,107705,2017-08-12 05:30:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201781164566
277,107738,2017-08-12 11:00:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201781164566
278,107779,2017-08-12 17:50:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201781164566
279,107852,2017-08-13 06:00:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201781164566
280,107924,2017-08-13 18:00:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201781164566
281,108004,2017-08-14 07:20:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201781164566
282,109561,2017-08-25 02:50:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201782471178
283,109588,2017-08-25 07:20:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201782471178
284,109621,2017-08-25 12:50:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201782471178
285,109662,2017-08-25 19:40:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201782471178
286,109735,2017-08-26 07:50:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201782471178
287,109807,2017-08-26 19:50:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201782471178
288,109887,2017-08-27 09:10:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201782471178
289,111748,2017-09-09 07:20:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201799662
290,111775,2017-09-09 11:50:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201799662
291,111807,2017-09-09 17:10:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201799662
292,111848,2017-09-10 00:00:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201799662
293,111921,2017-09-10 12:10:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201799662
294,111994,2017-09-11 00:20:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201799662
295,112074,2017-09-11 13:40:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201799662
296,112585,2017-09-15 02:50:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 33201791471163
297,112612,2017-09-15 07:20:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201791471163
298,112645,2017-09-15 12:50:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201791471163
299,112686,2017-09-15 19:40:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 33201791471163
300,112759,2017-09-16 07:50:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201791471163
301,112831,2017-09-16 19:50:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201791471163
302,112911,2017-09-17 09:10:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 33201791471163
303,114701,2017-09-29 19:30:00+00:00,0.0,Kennedy,0.0,0.0,Fermentor 33201792944762
304,114777,2017-09-30 08:10:00+00:00,0.176556081,Kennedy,16.516,13.6,Fermentor 33201792944762
305,114843,2017-09-30 19:10:00+00:00,0.382417083,Kennedy,16.516,10.2,Fermentor 33201792944762
306,116858,2017-10-14 19:00:00+00:00,0.0,Red Wonder,15.399170000000002,0.0,Fermentor 332017101442961
307,116862,2017-10-14 19:40:00+00:00,0.07787239,Red Wonder,15.399170000000002,14.2,Fermentor 332017101442961
308,116935,2017-10-15 07:50:00+00:00,0.246712625,Red Wonder,15.399170000000002,11.6,Fermentor 332017101442961
309,117001,2017-10-15 18:50:00+00:00,0.44152832,Red Wonder,15.399170000000002,8.6,Fermentor 332017101442961
310,117121,2017-10-16 14:50:00+00:00,0.7662211659999999,Red Wonder,15.399170000000002,3.6,Fermentor 332017101442961
311,118503,2017-10-26 05:10:00+00:00,0.0,Alistair,10.75474,0.0,Fermentor 332017102579565
312,118518,2017-10-26 07:40:00+00:00,0.03298454,Alistair,10.75474,10.4,Fermentor 332017102579565
313,118555,2017-10-26 13:50:00+00:00,0.0980721042,Alistair,10.75474,9.7,Fermentor 332017102579565
314,118567,2017-10-26 15:50:00+00:00,0.135264978,Alistair,10.75474,9.3,Fermentor 332017102579565
315,118590,2017-10-26 19:40:00+00:00,0.20965079999999997,Alistair,10.75474,8.5,Fermentor 332017102579565
316,118674,2017-10-27 09:40:00+00:00,0.5815798000000001,Alistair,10.75474,4.5,Fermentor 332017102579565
317,118726,2017-10-27 18:20:00+00:00,0.693158567,Alistair,10.75474,3.3,Fermentor 332017102579565
318,120876,2017-11-11 16:40:00+00:00,0.0,Kerberos,14.6819,0.0,Fermentor 332017111130663
319,120903,2017-11-11 21:10:00+00:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 332017111130663
320,120936,2017-11-12 02:40:00+00:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 332017111130663
321,120977,2017-11-12 09:30:00+00:00,0.20991149999999997,Kerberos,14.6819,11.6,Fermentor 332017111130663
322,121050,2017-11-12 21:40:00+00:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 332017111130663
323,121122,2017-11-13 09:40:00+00:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 332017111130663
324,121202,2017-11-13 23:00:00+00:00,0.65944463,Kerberos,14.6819,5.0,Fermentor 332017111130663
325,122137,2017-11-20 10:50:00+00:00,0.0328228064,Kerberos,14.681901000000002,14.2,Fermentor 332017111822261
326,122170,2017-11-20 16:20:00+00:00,0.134989411,Kerberos,14.681901000000002,12.7,Fermentor 332017111822261
327,122211,2017-11-20 23:10:00+00:00,0.209911555,Kerberos,14.681901000000002,11.6,Fermentor 332017111822261
328,122284,2017-11-21 11:20:00+00:00,0.414244771,Kerberos,14.681901000000002,8.6,Fermentor 332017111822261
329,123378,2017-11-29 01:40:00+00:00,0.65944463,Kerberos,14.681901000000002,5.0,Fermentor 332017111822261
330,123928,2017-12-02 21:20:00+00:00,0.0328228064,Kerberos,14.681901000000002,14.2,Fermentor 33201712231261
331,123961,2017-12-03 02:50:00+00:00,0.134989411,Kerberos,14.681901000000002,12.7,Fermentor 33201712231261
332,124001,2017-12-03 09:30:00+00:00,0.209911555,Kerberos,14.681901000000002,11.6,Fermentor 33201712231261
333,124074,2017-12-03 21:40:00+00:00,0.414244771,Kerberos,14.681901000000002,8.6,Fermentor 33201712231261
334,124147,2017-12-04 09:50:00+00:00,0.59814465,Kerberos,14.681901000000002,5.9,Fermentor 33201712231261
335,124227,2017-12-04 23:10:00+00:00,0.65944463,Kerberos,14.681901000000002,5.0,Fermentor 33201712231261
336,124897,2017-12-09 14:50:00+00:00,0.0,Kerberos,14.681901000000002,0.0,Fermentor 33201712924361
337,124924,2017-12-09 19:20:00+00:00,0.0328228064,Kerberos,14.681901000000002,14.2,Fermentor 33201712924361
338,124957,2017-12-10 00:50:00+00:00,0.134989411,Kerberos,14.681901000000002,12.7,Fermentor 33201712924361
339,124998,2017-12-10 07:40:00+00:00,0.209911555,Kerberos,14.681901000000002,11.6,Fermentor 33201712924361
340,125071,2017-12-10 19:50:00+00:00,0.414244771,Kerberos,14.681901000000002,8.6,Fermentor 33201712924361
341,125143,2017-12-11 07:50:00+00:00,0.59814465,Kerberos,14.681901000000002,5.9,Fermentor 33201712924361
342,125223,2017-12-11 21:10:00+00:00,0.65944463,Kerberos,14.681901000000002,5.0,Fermentor 33201712924361
343,127013,2017-12-24 07:30:00+00:00,0.0,Kennedy,Shutdown,0.0,Fermentor 332017122384361
344,127089,2017-12-24 20:10:00+00:00,0.17655617,Kennedy,16.5160027,13.6,Fermentor 332017122384361
345,127155,2017-12-25 07:10:00+00:00,0.382417172,Kennedy,16.5160027,10.2,Fermentor 332017122384361
346,129170,2018-01-08 07:00:00+00:00,0.0,Red Wonder,15.399166099999999,0.0,Fermentor 3320181782563
347,129174,2018-01-08 07:40:00+00:00,0.07787216,Red Wonder,15.399166099999999,14.2,Fermentor 3320181782563
348,129247,2018-01-08 19:50:00+00:00,0.246712431,Red Wonder,15.399166099999999,11.6,Fermentor 3320181782563
349,129313,2018-01-09 06:50:00+00:00,0.441528171,Red Wonder,15.399166099999999,8.6,Fermentor 3320181782563
350,129433,2018-01-10 02:50:00+00:00,0.7662211,Red Wonder,15.399166099999999,3.6,Fermentor 3320181782563
351,131121,2017-03-27 20:00:00+00:00,0.0,Realtime Hops,0.0,0.0,FV342016112860676
352,131180,2017-03-28 05:50:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,FV342016112860676
353,131250,2017-03-28 17:30:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,FV342016112860676
354,131287,2017-03-28 23:40:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,FV342016112860676
355,131372,2017-03-29 13:50:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,FV342016112860676
356,134969,2017-04-23 13:20:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201742322561
357,135028,2017-04-23 23:10:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201742322561
358,135098,2017-04-24 10:50:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201742322561
359,135136,2017-04-24 17:10:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201742322561
360,136845,2017-05-06 14:00:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 3420175624960
361,136904,2017-05-06 23:50:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 3420175624960
362,136974,2017-05-07 11:30:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 3420175624960
363,137012,2017-05-07 17:50:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 3420175624960
364,137096,2017-05-08 07:50:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 3420175624960
365,139006,2017-05-21 14:10:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201752125261
366,139064,2017-05-21 23:50:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201752125261
367,139135,2017-05-22 11:40:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201752125261
368,139172,2017-05-22 17:50:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201752125261
369,139256,2017-05-23 07:50:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201752125261
370,139318,2017-05-23 18:10:00+00:00,0.726124763,Realtime Hops,13.5098,3.7,Fermentor 34201752125261
371,141102,2017-06-05 03:30:00+00:00,0.0,Hop-Scotch,13.71829,0.0,Fermentor 3420176473562
372,141117,2017-06-05 06:00:00+00:00,0.04507048,Hop-Scotch,13.71829,13.1,Fermentor 3420176473562
373,141206,2017-06-05 20:50:00+00:00,0.256467134,Hop-Scotch,13.71829,10.2,Fermentor 3420176473562
374,141271,2017-06-06 07:40:00+00:00,0.489732325,Hop-Scotch,13.71829,7.0,Fermentor 3420176473562
375,144050,2017-06-25 14:50:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201762527961
376,144109,2017-06-26 00:40:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201762527961
377,144179,2017-06-26 12:20:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201762527961
378,144216,2017-06-26 18:30:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201762527961
379,144301,2017-06-27 08:40:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201762527961
380,146147,2017-07-10 04:20:00+00:00,0.0,Hop-Scotch,13.71829,0.0,Fermentor 3420177976264
381,146161,2017-07-10 06:40:00+00:00,0.04507048,Hop-Scotch,13.71829,13.1,Fermentor 3420177976264
382,146251,2017-07-10 21:40:00+00:00,0.256467134,Hop-Scotch,13.71829,10.2,Fermentor 3420177976264
383,146316,2017-07-11 08:30:00+00:00,0.489732325,Hop-Scotch,13.71829,7.0,Fermentor 3420177976264
384,148074,2017-07-23 13:30:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201772323164
385,148133,2017-07-23 23:20:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201772323164
386,148203,2017-07-24 11:00:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201772323164
387,148240,2017-07-24 17:10:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201772323164
388,148325,2017-07-25 07:20:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201772323164
389,150171,2017-08-07 03:00:00+00:00,0.0,Hop-Scotch,13.71829,0.0,Fermentor 3420178671461
390,150185,2017-08-07 05:20:00+00:00,0.04507048,Hop-Scotch,13.71829,13.1,Fermentor 3420178671461
391,150275,2017-08-07 20:20:00+00:00,0.256467134,Hop-Scotch,13.71829,10.2,Fermentor 3420178671461
392,150339,2017-08-08 07:00:00+00:00,0.489732325,Hop-Scotch,13.71829,7.0,Fermentor 3420178671461
393,152247,2017-08-21 13:00:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201782121361
394,152306,2017-08-21 22:50:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201782121361
395,152376,2017-08-22 10:30:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201782121361
396,152413,2017-08-22 16:40:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201782121361
397,152498,2017-08-23 06:50:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201782121361
398,154130,2017-09-03 14:50:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 3420179327963
399,154189,2017-09-04 00:40:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 3420179327963
400,154259,2017-09-04 12:20:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 3420179327963
401,154297,2017-09-04 18:40:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 3420179327963
402,154381,2017-09-05 08:40:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 3420179327963
403,157154,2017-09-24 14:50:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 34201792427968
404,157212,2017-09-25 00:30:00+00:00,0.059941682999999996,Realtime Hops,13.5098,12.7,Fermentor 34201792427968
405,157283,2017-09-25 12:20:00+00:00,0.24499253899999998,Realtime Hops,13.5098,10.2,Fermentor 34201792427968
406,157320,2017-09-25 18:30:00+00:00,0.36342504600000003,Realtime Hops,13.5098,8.6,Fermentor 34201792427968
407,157404,2017-09-26 08:30:00+00:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201792427968
408,159251,2017-10-09 04:20:00+00:00,0.0,Hop-Scotch,13.71829,0.0,Fermentor 34201710876270
409,159265,2017-10-09 06:40:00+00:00,0.04507048,Hop-Scotch,13.71829,13.1,Fermentor 34201710876270
410,159354,2017-10-09 21:30:00+00:00,0.256467134,Hop-Scotch,13.71829,10.2,Fermentor 34201710876270
411,159419,2017-10-10 08:20:00+00:00,0.489732325,Hop-Scotch,13.71829,7.0,Fermentor 34201710876270
412,160750,2017-10-19 14:10:00+00:00,0.0,Realtime Hops,13.50801,0.0,Fermentor 342017101925569
413,160785,2017-10-19 20:00:00+00:00,0.0524140671,Realtime Hops,13.50801,12.8,Fermentor 342017101925569
414,160802,2017-10-19 22:50:00+00:00,0.07462312,Realtime Hops,13.50801,12.5,Fermentor 342017101925569
415,160823,2017-10-20 02:20:00+00:00,0.1116382,Realtime Hops,13.50801,12.0,Fermentor 342017101925569
416,160862,2017-10-20 08:50:00+00:00,0.1930714,Realtime Hops,13.50801,10.9,Fermentor 342017101925569
417,160924,2017-10-20 19:10:00+00:00,0.39295277,Realtime Hops,13.50801,8.2,Fermentor 342017101925569
418,162472,2017-10-31 13:10:00+00:00,0.0,Grey Horse,16.94484,0.0,Fermentor 342017103121668
419,162513,2017-10-31 20:00:00+00:00,0.114774734,Grey Horse,16.94484,15.0,Fermentor 342017103121668
420,162589,2017-11-01 08:40:00+00:00,0.3331303,Grey Horse,16.94484,11.3,Fermentor 342017103121668
421,162651,2017-11-01 19:00:00+00:00,0.5219782999999999,Grey Horse,16.94484,8.1,Fermentor 342017103121668
422,166711,2017-11-29 23:40:00+00:00,0.0,Realtime Hops,0.0,0.0,Fermentor 342017103121668
423,166737,2017-11-30 04:00:00+00:00,0.0599420145,Realtime Hops,13.509804699999998,12.7,Fermentor 342017103121668
424,166808,2017-11-30 15:50:00+00:00,0.244992808,Realtime Hops,13.509804699999998,10.2,Fermentor 342017103121668
425,166845,2017-11-30 22:00:00+00:00,0.363425255,Realtime Hops,13.509804699999998,8.6,Fermentor 342017103121668
426,169466,2017-12-19 02:50:00+00:00,0.0,Realtime Hops,Shutdown,0.0,Fermentor 342017121867261
427,169524,2017-12-19 12:30:00+00:00,0.0599420145,Realtime Hops,13.509804699999998,12.7,Fermentor 342017121867261
428,169595,2017-12-20 00:20:00+00:00,0.244992808,Realtime Hops,13.509804699999998,10.2,Fermentor 342017121867261
429,169632,2017-12-20 06:30:00+00:00,0.363425255,Realtime Hops,13.509804699999998,8.6,Fermentor 342017121867261
430,169716,2017-12-20 20:30:00+00:00,0.615094364,Realtime Hops,13.509804699999998,5.2,Fermentor 342017121867261
431,171562,2018-01-02 16:10:00+00:00,0.0,Hop-Scotch,13.7182856,0.0,Fermentor 3420181229164
432,171577,2018-01-02 18:40:00+00:00,0.04507015,Hop-Scotch,13.7182856,13.1,Fermentor 3420181229164
433,171666,2018-01-03 09:30:00+00:00,0.256466866,Hop-Scotch,13.7182856,10.2,Fermentor 3420181229164
434,171731,2018-01-03 20:20:00+00:00,0.48973214600000003,Hop-Scotch,13.7182856,7.0,Fermentor 3420181229164
435,174138,2017-03-26 13:20:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 35201732622561
436,174360,2017-03-28 02:20:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201732670860
437,174451,2017-03-28 17:30:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201732670860
438,174488,2017-03-28 23:40:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201732670860
439,176459,2017-04-11 16:10:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 35201741132801
440,178208,2017-04-23 19:40:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201742246864
441,178299,2017-04-24 10:50:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201742246864
442,178336,2017-04-24 17:00:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201742246864
443,179943,2017-05-05 20:50:00+00:00,0.0,Red Wonder,15.39795,0.0,Fermentor 3520175549261
444,180084,2017-05-06 20:20:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 3520175549261
445,180175,2017-05-07 11:30:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 3520175549261
446,180212,2017-05-07 17:40:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 3520175549261
447,182103,2017-05-20 20:50:00+00:00,0.0,Red Wonder,15.39795,0.0,Fermentor 35201752049261
448,182244,2017-05-21 20:20:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201752049261
449,182336,2017-05-22 11:40:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201752049261
450,183791,2017-06-01 14:10:00+00:00,0.0,5450,0.0,0.0,Fermentor 3520176125561
451,183899,2017-06-02 08:10:00+00:00,0.301855057,5450,14.89662,10.4,Fermentor 3520176125561
452,183913,2017-06-02 10:30:00+00:00,0.328706771,5450,14.89662,10.0,Fermentor 3520176125561
453,183962,2017-06-02 18:40:00+00:00,0.509955943,5450,14.89662,7.3,Fermentor 3520176125561
454,184044,2017-06-03 08:20:00+00:00,0.738195658,5450,14.89662,3.9,Fermentor 3520176125561
455,187067,2017-06-24 08:10:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 3520176243961
456,187289,2017-06-25 21:10:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201762452261
457,187380,2017-06-26 12:20:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201762452261
458,187417,2017-06-26 18:30:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201762452261
459,188836,2017-07-06 15:00:00+00:00,0.0,5450,14.89662,0.0,Fermentor 3520177628269
460,188943,2017-07-07 08:50:00+00:00,0.301855057,5450,14.89662,10.4,Fermentor 3520177628269
461,188957,2017-07-07 11:10:00+00:00,0.328706771,5450,14.89662,10.0,Fermentor 3520177628269
462,189006,2017-07-07 19:20:00+00:00,0.509955943,5450,14.89662,7.3,Fermentor 3520177628269
463,189089,2017-07-08 09:10:00+00:00,0.738195658,5450,14.89662,3.9,Fermentor 3520177628269
464,191091,2017-07-22 06:50:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 35201772185563
465,191313,2017-07-23 19:50:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201772247463
466,191404,2017-07-24 11:00:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201772247463
467,191441,2017-07-24 17:10:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201772247463
468,192860,2017-08-03 13:40:00+00:00,0.0,5450,14.89662,0.0,Fermentor 3520178323461
469,192967,2017-08-04 07:30:00+00:00,0.301855057,5450,14.89662,10.4,Fermentor 3520178323461
470,192981,2017-08-04 09:50:00+00:00,0.328706771,5450,14.89662,10.0,Fermentor 3520178323461
471,193030,2017-08-04 18:00:00+00:00,0.509955943,5450,14.89662,7.3,Fermentor 3520178323461
472,193113,2017-08-05 07:50:00+00:00,0.738195658,5450,14.89662,3.9,Fermentor 3520178323461
473,195264,2017-08-20 06:20:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 35201781983761
474,195486,2017-08-21 19:20:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201782045661
475,195577,2017-08-22 10:30:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201782045661
476,195614,2017-08-22 16:40:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201782045661
477,197147,2017-09-02 08:10:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 352017923962
478,197369,2017-09-03 21:10:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 3520179252263
479,197460,2017-09-04 12:20:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 3520179252263
480,197497,2017-09-04 18:30:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 3520179252263
481,200171,2017-09-23 08:10:00+00:00,0.0,Red Wonder,0.0,0.0,Fermentor 3520179233966
482,200393,2017-09-24 21:10:00+00:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201792351976
483,200484,2017-09-25 12:20:00+00:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201792351976
484,200521,2017-09-25 18:30:00+00:00,0.7467195390000001,Red Wonder,15.39795,3.9,Fermentor 35201792351976
485,201940,2017-10-05 15:00:00+00:00,0.0,5450,14.89662,0.0,Fermentor 35201710528265
