index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID,Elapsed,tdif,adfdif
3503,2017-04-10 14:50:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 3120174824961,2 days 00:50:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
4738,2017-04-19 04:40:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 3120174824961,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
4800,2017-04-19 15:00:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 3120174824961,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
4815,2017-04-19 17:30:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 3120174824961,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
4833,2017-04-19 20:30:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 3120174824961,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.04439340499999997
4899,2017-04-20 07:30:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 3120174824961,1 days 02:50:00.000000000,0 days 11:00:00.000000000,0.19237132399999998
4990,2017-04-20 22:40:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 3120174824961,1 days 18:00:00.000000000,0 days 15:10:00.000000000,0.19977015700000006
5031,2017-04-21 05:30:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 3120174824961,2 days 00:50:00.000000000,0 days 06:50:00.000000000,0.14057907000000003
6614,2017-05-02 05:20:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 3120175179865,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
6676,2017-05-02 15:40:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 3120175179865,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
6691,2017-05-02 18:10:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 3120175179865,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
6708,2017-05-02 21:00:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 3120175179865,0 days 15:40:00.000000000,0 days 02:50:00.000000000,0.04439340499999997
6775,2017-05-03 08:10:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 3120175179865,1 days 02:50:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
6836,2017-05-03 18:20:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 3120175179865,1 days 13:00:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
6907,2017-05-04 06:10:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 3120175179865,2 days 00:50:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
8774,2017-05-17 05:20:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201751679861,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
8836,2017-05-17 15:40:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201751679861,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
8851,2017-05-17 18:10:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201751679861,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
8869,2017-05-17 21:10:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201751679861,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.04439340499999997
8935,2017-05-18 08:10:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201751679861,1 days 02:50:00.000000000,0 days 11:00:00.000000000,0.19237132399999998
8996,2017-05-18 18:20:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201751679861,1 days 13:00:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
9067,2017-05-19 06:10:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201751679861,2 days 00:50:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
10628,2017-05-30 02:20:00+00:00,0.0,Realtime Hops,13.50309,0.0,Fermentor 31201752969360,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
10650,2017-05-30 06:00:00+00:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 31201752969360,0 days 03:40:00.000000000,0 days 03:40:00.000000000,0.04466313
10666,2017-05-30 08:40:00+00:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 31201752969360,0 days 06:20:00.000000000,0 days 02:40:00.000000000,0.022217079999999993
10696,2017-05-30 13:40:00+00:00,0.111314513,Realtime Hops,13.50309,12.0,Fermentor 31201752969360,0 days 11:20:00.000000000,0 days 05:00:00.000000000,0.04443430300000001
10721,2017-05-30 17:50:00+00:00,0.16315448300000002,Realtime Hops,13.50309,11.3,Fermentor 31201752969360,0 days 15:30:00.000000000,0 days 04:10:00.000000000,0.05183997000000001
10825,2017-05-31 11:10:00+00:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 31201752969360,1 days 08:50:00.000000000,0 days 17:20:00.000000000,0.32585135099999996
10869,2017-05-31 18:30:00+00:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 31201752969360,1 days 16:10:00.000000000,0 days 07:20:00.000000000,0.148114234
10943,2017-06-01 06:50:00+00:00,0.7333944,Realtime Hops,13.50309,3.6,Fermentor 31201752969360,2 days 04:30:00.000000000,0 days 12:20:00.000000000,0.09627433200000002
12505,2017-06-12 03:10:00+00:00,0.0,Grey Horse,16.75188,0.0,Fermentor 31201761172361,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
12571,2017-06-12 14:10:00+00:00,0.1463645,Grey Horse,16.75188,14.3,Fermentor 31201761172361,0 days 11:00:00.000000000,0 days 11:00:00.000000000,0.1463645
12613,2017-06-12 21:10:00+00:00,0.25381509999999996,Grey Horse,16.75188,12.5,Fermentor 31201761172361,0 days 18:00:00.000000000,0 days 07:00:00.000000000,0.10745059999999995
12678,2017-06-13 08:00:00+00:00,0.45677740000000006,Grey Horse,16.75188,9.1,Fermentor 31201761172361,1 days 04:50:00.000000000,0 days 10:50:00.000000000,0.2029623000000001
13818,2017-06-21 06:00:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201762082561,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
13880,2017-06-21 16:20:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201762082561,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
13896,2017-06-21 19:00:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201762082561,0 days 13:00:00.000000000,0 days 02:40:00.000000000,0.036994472000000014
13913,2017-06-21 21:50:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201762082561,0 days 15:50:00.000000000,0 days 02:50:00.000000000,0.04439340499999997
13980,2017-06-22 09:00:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201762082561,1 days 03:00:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
14041,2017-06-22 19:10:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201762082561,1 days 13:10:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
14112,2017-06-23 07:00:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201762082561,2 days 01:00:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
15673,2017-07-04 03:10:00+00:00,0.0,Realtime Hops,13.50309,0.0,Fermentor 3120177372064,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
15695,2017-07-04 06:50:00+00:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 3120177372064,0 days 03:40:00.000000000,0 days 03:40:00.000000000,0.04466313
15710,2017-07-04 09:20:00+00:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 3120177372064,0 days 06:10:00.000000000,0 days 02:30:00.000000000,0.022217079999999993
15741,2017-07-04 14:30:00+00:00,0.111314513,Realtime Hops,13.50309,12.0,Fermentor 3120177372064,0 days 11:20:00.000000000,0 days 05:10:00.000000000,0.04443430300000001
15766,2017-07-04 18:40:00+00:00,0.16315448300000002,Realtime Hops,13.50309,11.3,Fermentor 3120177372064,0 days 15:30:00.000000000,0 days 04:10:00.000000000,0.05183997000000001
15870,2017-07-05 12:00:00+00:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 3120177372064,1 days 08:50:00.000000000,0 days 17:20:00.000000000,0.32585135099999996
15913,2017-07-05 19:10:00+00:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 3120177372064,1 days 16:00:00.000000000,0 days 07:10:00.000000000,0.148114234
17842,2017-07-19 04:40:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201771877762,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
17904,2017-07-19 15:00:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201771877762,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
17919,2017-07-19 17:30:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201771877762,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
17937,2017-07-19 20:30:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201771877762,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.04439340499999997
18004,2017-07-20 07:40:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201771877762,1 days 03:00:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
18065,2017-07-20 17:50:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201771877762,1 days 13:10:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
18136,2017-07-21 05:40:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201771877762,2 days 01:00:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
19697,2017-08-01 01:50:00+00:00,0.0,Realtime Hops,13.50309,0.0,Fermentor 31201773167280,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
19718,2017-08-01 05:20:00+00:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 31201773167280,0 days 03:30:00.000000000,0 days 03:30:00.000000000,0.04466313
19734,2017-08-01 08:00:00+00:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 31201773167280,0 days 06:10:00.000000000,0 days 02:40:00.000000000,0.022217079999999993
19765,2017-08-01 13:10:00+00:00,0.111314513,Realtime Hops,13.50309,12.0,Fermentor 31201773167280,0 days 11:20:00.000000000,0 days 05:10:00.000000000,0.04443430300000001
19790,2017-08-01 17:20:00+00:00,0.16315448300000002,Realtime Hops,13.50309,11.3,Fermentor 31201773167280,0 days 15:30:00.000000000,0 days 04:10:00.000000000,0.05183997000000001
19893,2017-08-02 10:30:00+00:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 31201773167280,1 days 08:40:00.000000000,0 days 17:10:00.000000000,0.32585135099999996
19937,2017-08-02 17:50:00+00:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 31201773167280,1 days 16:00:00.000000000,0 days 07:20:00.000000000,0.148114234
22015,2017-08-17 04:10:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201781675961,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
22077,2017-08-17 14:30:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201781675961,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
22092,2017-08-17 17:00:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201781675961,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
22110,2017-08-17 20:00:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201781675961,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.04439340499999997
22177,2017-08-18 07:10:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201781675961,1 days 03:00:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
22238,2017-08-18 17:20:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201781675961,1 days 13:10:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
22309,2017-08-19 05:10:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201781675961,2 days 01:00:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
23899,2017-08-30 06:10:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201782982870,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
23960,2017-08-30 16:20:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201782982870,0 days 10:10:00.000000000,0 days 10:10:00.000000000,0.104733542
23976,2017-08-30 19:00:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201782982870,0 days 12:50:00.000000000,0 days 02:40:00.000000000,0.036994472000000014
23993,2017-08-30 21:50:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201782982870,0 days 15:40:00.000000000,0 days 02:50:00.000000000,0.04439340499999997
24060,2017-08-31 09:00:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201782982870,1 days 02:50:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
24121,2017-08-31 19:10:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201782982870,1 days 13:00:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
24192,2017-09-01 07:00:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201782982870,2 days 00:50:00.000000000,0 days 11:50:00.000000000,0.14057907000000003
26922,2017-09-20 06:00:00+00:00,0.0,Realtime Hops,13.515529999999998,0.0,Fermentor 31201791982568,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
26984,2017-09-20 16:20:00+00:00,0.104733542,Realtime Hops,13.515529999999998,12.1,Fermentor 31201791982568,0 days 10:20:00.000000000,0 days 10:20:00.000000000,0.104733542
26999,2017-09-20 18:50:00+00:00,0.141728014,Realtime Hops,13.515529999999998,11.6,Fermentor 31201791982568,0 days 12:50:00.000000000,0 days 02:30:00.000000000,0.036994472000000014
27017,2017-09-20 21:50:00+00:00,0.18612141899999998,Realtime Hops,13.515529999999998,11.0,Fermentor 31201791982568,0 days 15:50:00.000000000,0 days 03:00:00.000000000,0.04439340499999997
27084,2017-09-21 09:00:00+00:00,0.37849274299999996,Realtime Hops,13.515529999999998,8.4,Fermentor 31201791982568,1 days 03:00:00.000000000,0 days 11:10:00.000000000,0.19237132399999998
27145,2017-09-21 19:10:00+00:00,0.5782629,Realtime Hops,13.515529999999998,5.7,Fermentor 31201791982568,1 days 13:10:00.000000000,0 days 10:10:00.000000000,0.19977015700000006
27215,2017-09-22 06:50:00+00:00,0.71884197,Realtime Hops,13.515529999999998,3.8,Fermentor 31201791982568,2 days 00:50:00.000000000,0 days 11:40:00.000000000,0.14057907000000003
28776,2017-10-03 03:00:00+00:00,0.0,Bad Input,Bad Input,0.0,Fermentor 31201710271766,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
28798,2017-10-03 06:40:00+00:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 31201710271766,0 days 03:40:00.000000000,0 days 03:40:00.000000000,0.04466313
28814,2017-10-03 09:20:00+00:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 31201710271766,0 days 06:20:00.000000000,0 days 02:40:00.000000000,0.022217079999999993
28844,2017-10-03 14:20:00+00:00,0.111314513,Realtime Hops,13.50309,12.0,Fermentor 31201710271766,0 days 11:20:00.000000000,0 days 05:00:00.000000000,0.04443430300000001
28869,2017-10-03 18:30:00+00:00,0.16315448300000002,Realtime Hops,13.50309,11.3,Fermentor 31201710271766,0 days 15:30:00.000000000,0 days 04:10:00.000000000,0.05183997000000001
28973,2017-10-04 11:50:00+00:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 31201710271766,1 days 08:50:00.000000000,0 days 17:20:00.000000000,0.32585135099999996
29017,2017-10-04 19:10:00+00:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 31201710271766,1 days 16:10:00.000000000,0 days 07:20:00.000000000,0.148114234
30654,2017-10-16 04:00:00+00:00,0.0,Grey Horse,16.75188,0.0,Fermentor 312017101575065,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
30720,2017-10-16 15:00:00+00:00,0.1463645,Grey Horse,16.75188,14.3,Fermentor 312017101575065,0 days 11:00:00.000000000,0 days 11:00:00.000000000,0.1463645
30761,2017-10-16 21:50:00+00:00,0.25381509999999996,Grey Horse,16.75188,12.5,Fermentor 312017101575065,0 days 17:50:00.000000000,0 days 06:50:00.000000000,0.10745059999999995
30826,2017-10-17 08:40:00+00:00,0.45677740000000006,Grey Horse,16.75188,9.1,Fermentor 312017101575065,1 days 04:40:00.000000000,0 days 10:50:00.000000000,0.2029623000000001
32574,2017-10-29 12:00:00+00:00,0.0,Adele,11.507589999999999,0.0,Fermentor 312017102917763,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
32620,2017-10-29 19:40:00+00:00,0.09624871,Adele,11.507589999999999,10.4,Fermentor 312017102917763,0 days 07:40:00.000000000,0 days 07:40:00.000000000,0.09624871
32702,2017-10-30 09:20:00+00:00,0.3134966,Adele,11.507589999999999,7.9,Fermentor 312017102917763,0 days 21:20:00.000000000,0 days 13:40:00.000000000,0.21724789
32761,2017-10-30 19:10:00+00:00,0.5394344329999999,Adele,11.507589999999999,5.3,Fermentor 312017102917763,1 days 07:10:00.000000000,0 days 09:50:00.000000000,0.22593783299999992
32852,2017-10-31 10:20:00+00:00,0.7045428,Adele,11.507589999999999,3.4,Fermentor 312017102917763,1 days 22:20:00.000000000,0 days 15:10:00.000000000,0.1651083670000001
35213,2017-11-16 19:50:00+00:00,0.0,Realtime Hops,13.5155277,0.0,Fermentor 312017111642360,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
39296,2017-12-15 04:20:00+00:00,0.104733415,Realtime Hops,13.5155277,12.1,Fermentor 312017121435761,28 days 08:30:00.000000000,28 days 08:30:00.000000000,0.104733415
39311,2017-12-15 06:50:00+00:00,0.1417279,Realtime Hops,13.5155277,11.6,Fermentor 312017121435761,28 days 11:00:00.000000000,0 days 02:30:00.000000000,0.036994484999999994
39329,2017-12-15 09:50:00+00:00,0.186121315,Realtime Hops,13.5155277,11.0,Fermentor 312017121435761,28 days 14:00:00.000000000,0 days 03:00:00.000000000,0.04439341500000002
39396,2017-12-15 21:00:00+00:00,0.37849265299999996,Realtime Hops,13.5155277,8.4,Fermentor 312017121435761,29 days 01:10:00.000000000,0 days 11:10:00.000000000,0.19237133799999995
39457,2017-12-16 07:10:00+00:00,0.578262866,Realtime Hops,13.5155277,5.7,Fermentor 312017121435761,29 days 11:20:00.000000000,0 days 10:10:00.000000000,0.19977021300000003
39527,2017-12-16 18:50:00+00:00,0.7188419,Realtime Hops,13.5155277,3.8,Fermentor 312017121435761,29 days 23:00:00.000000000,0 days 11:40:00.000000000,0.14057903400000005
41088,2017-12-27 15:00:00+00:00,0.0,Realtime Hops,13.5030861,0.0,Fermentor 312017122724961,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
41110,2017-12-27 18:40:00+00:00,0.044662863,Realtime Hops,13.5030861,12.9,Fermentor 312017122724961,0 days 03:40:00.000000000,0 days 03:40:00.000000000,0.044662863
41126,2017-12-27 21:20:00+00:00,0.06687995,Realtime Hops,13.5030861,12.6,Fermentor 312017122724961,0 days 06:20:00.000000000,0 days 02:40:00.000000000,0.022217086999999996
41156,2017-12-28 02:20:00+00:00,0.111314267,Realtime Hops,13.5030861,12.0,Fermentor 312017122724961,0 days 11:20:00.000000000,0 days 05:00:00.000000000,0.044434317
41181,2017-12-28 06:30:00+00:00,0.163154244,Realtime Hops,13.5030861,11.3,Fermentor 312017122724961,0 days 15:30:00.000000000,0 days 04:10:00.000000000,0.05183997700000001
41285,2017-12-28 23:50:00+00:00,0.489005685,Realtime Hops,13.5030861,6.9,Fermentor 312017122724961,1 days 08:50:00.000000000,0 days 17:20:00.000000000,0.325851441
41329,2017-12-29 07:10:00+00:00,0.63712,Realtime Hops,13.5030861,4.9,Fermentor 312017122724961,1 days 16:10:00.000000000,0 days 07:20:00.000000000,0.148114315
42966,2018-01-09 16:00:00+00:00,0.0,Grey Horse,16.751882600000002,0.0,Fermentor 3120181928263,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
43032,2018-01-10 03:00:00+00:00,0.146364585,Grey Horse,16.751882600000002,14.3,Fermentor 3120181928263,0 days 11:00:00.000000000,0 days 11:00:00.000000000,0.146364585
43073,2018-01-10 09:50:00+00:00,0.2538152,Grey Horse,16.751882600000002,12.5,Fermentor 3120181928263,0 days 17:50:00.000000000,0 days 06:50:00.000000000,0.10745061500000003
43138,2018-01-10 20:40:00+00:00,0.45677745299999994,Grey Horse,16.751882600000002,9.1,Fermentor 3120181928263,1 days 04:40:00.000000000,0 days 10:50:00.000000000,0.20296225299999993
44911,2017-03-29 04:00:00+00:00,0.0,Alistair,10.810039999999999,0.0,FV322016113055113,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
44959,2017-03-29 12:00:00+00:00,0.111936688,Alistair,10.810039999999999,9.6,FV322016113055113,0 days 08:00:00.000000000,0 days 08:00:00.000000000,0.111936688
45011,2017-03-29 20:40:00+00:00,0.25069657,Alistair,10.810039999999999,8.1,FV322016113055113,0 days 16:40:00.000000000,0 days 08:40:00.000000000,0.138759882
45032,2017-03-30 00:10:00+00:00,0.333952546,Alistair,10.810039999999999,7.2,FV322016113055113,0 days 20:10:00.000000000,0 days 03:30:00.000000000,0.08325597600000001
45095,2017-03-30 10:40:00+00:00,0.5929709670000001,Alistair,10.810039999999999,4.4,FV322016113055113,1 days 06:40:00.000000000,0 days 10:30:00.000000000,0.25901842100000005
45180,2017-03-31 00:50:00+00:00,0.7687335,Alistair,10.810039999999999,2.5,FV322016113055113,1 days 20:50:00.000000000,0 days 14:10:00.000000000,0.1757625329999999
50633,2017-05-07 21:40:00+00:00,0.0,Alistair,10.810039999999999,0.0,Fermentor 3220175752262,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
50683,2017-05-08 06:00:00+00:00,0.111936688,Alistair,10.810039999999999,9.6,Fermentor 3220175752262,0 days 08:20:00.000000000,0 days 08:20:00.000000000,0.111936688
50735,2017-05-08 14:40:00+00:00,0.25069657,Alistair,10.810039999999999,8.1,Fermentor 3220175752262,0 days 17:00:00.000000000,0 days 08:40:00.000000000,0.138759882
50756,2017-05-08 18:10:00+00:00,0.333952546,Alistair,10.810039999999999,7.2,Fermentor 3220175752262,0 days 20:30:00.000000000,0 days 03:30:00.000000000,0.08325597600000001
50820,2017-05-09 04:50:00+00:00,0.5929709670000001,Alistair,10.810039999999999,4.4,Fermentor 3220175752262,1 days 07:10:00.000000000,0 days 10:40:00.000000000,0.25901842100000005
50905,2017-05-09 19:00:00+00:00,0.7687335,Alistair,10.810039999999999,2.5,Fermentor 3220175752262,1 days 21:20:00.000000000,0 days 14:10:00.000000000,0.1757625329999999
52793,2017-05-22 21:40:00+00:00,0.0,Alistair,10.810039999999999,0.0,Fermentor 32201752252261,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
52843,2017-05-23 06:00:00+00:00,0.111936688,Alistair,10.810039999999999,9.6,Fermentor 32201752252261,0 days 08:20:00.000000000,0 days 08:20:00.000000000,0.111936688
52895,2017-05-23 14:40:00+00:00,0.25069657,Alistair,10.810039999999999,8.1,Fermentor 32201752252261,0 days 17:00:00.000000000,0 days 08:40:00.000000000,0.138759882
52916,2017-05-23 18:10:00+00:00,0.333952546,Alistair,10.810039999999999,7.2,Fermentor 32201752252261,0 days 20:30:00.000000000,0 days 03:30:00.000000000,0.08325597600000001
52980,2017-05-24 04:50:00+00:00,0.5929709670000001,Alistair,10.810039999999999,4.4,Fermentor 32201752252261,1 days 07:10:00.000000000,0 days 10:40:00.000000000,0.25901842100000005
53065,2017-05-24 19:00:00+00:00,0.7687335,Alistair,10.810039999999999,2.5,Fermentor 32201752252261,1 days 21:20:00.000000000,0 days 14:10:00.000000000,0.1757625329999999
54395,2017-06-03 00:40:00+00:00,0.0,Kennedy,16.49203,0.0,Fermentor 3220176263063,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0
54441,2017-06-03 08:20:00+00:00,0.114723831,Kennedy,16.49203,14.6,Fermentor 3220176263063,0 days 07:40:00.000000000,0 days 07:40:00.000000000,0.114723831
